address;city;floor;id;latitude;longitude;price;rooms;sq;year
Mokotów;Warszawa;5.0;11193.0;521.939.874;210.457.809;1446286.0;4.0;103.38;2020.0
mazowieckie;Warszawa;10.0;7427.0;522.319.581;210.067.249;3075000.0;2.0;77.0;2014.0
Œródmieœcie al. Aleja 3 Maja;Warszawa;0.0;14291.0;522.343.602;21.032.448;995000.0;2.0;66.0;1932.0
Mokotów;Warszawa;10.0;14488.0;521.939.874;210.457.809;375000.0;1.0;30.0;1975.0
Je¿yce ul. œw. Wawrzyñca 11;Poznañ;6.0;4107.0;524.201.252;168.956.979;857314.2;4.0;89.49;2022.0
Praga-Po³udnie;Warszawa;5.0;10286.0;522.373.961;210.712.578;499000.0;2.0;43.0;2021.0
Nowe Miasto Zawady ul. G³ówna;Poznañ;2.0;2893.0;52.418.064;16.971.081.890.780.600;489432.5;2.0;71.45;1905.0
Praga-Po³udnie Grochowska;Warszawa;1.0;13240.0;522.497.745;211.068.857;408292.0;1.0;34.53;2022.0
Je¿yce;Poznañ;1.0;701.0;52.413.045;169.022.122;690000.0;5.0;124.41;1910.0
Wilda;Poznañ;1.0;4190.0;523.897.748;169.174.381;553554.0;3.0;60.3;2018.0
Dêbniki Kliny-Zacisze bp. Albina Ma³ysiaka;Kraków;1.0;20112.0;499.988.318;198.938.784;335000.0;2.0;31.55;2020.0
wielkopolskie;Poznañ;0.0;4813.0;524.006.632;1.691.973.259.178.080;290000.0;2.0;40.0;2021.0
Wola Stañczyka;Warszawa;2.0;16459.0;522.221.684;209.574.271;724100.0;3.0;72.0;2021.0
Wola ul. Marcina Kasprzaka;Warszawa;10.0;11289.0;52.227.298.450.000.000;20.953.014.207.365.500;209100.0;1.0;18.0;2021.0
Ursynów Imielin Pu³awska;Warszawa;4.0;16429.0;5.214.586.845;21.018.400.237.611.200;1049000.0;3.0;94.0;2002.0
Praga-Pó³noc Wileñska;Warszawa;3.0;12670.0;522.597.342;210.440.983;363500.0;2.0;28.0;2021.0
Wola Muranów gen. W³adys³awa Andersa;Warszawa;4.0;7437.0;522.542.747;209.975.746;685000.0;2.0;51.88;1955.0
Stare Miasto Kleparz Krowoderska;Kraków;3.0;18930.0;500.724.073;199.317.197;839000.0;3.0;78.49;1870.0
Bemowo;Warszawa;1.0;7061.0;522.389.738;209.132.881;479000.0;2.0;42.0;2000.0
Grunwald Jeleniogórska 1/3;Poznañ;4.0;5627.0;52.404.212;16.882.542;495066.0;3.0;63.47;2021.0
Je¿yce;Poznañ;1.0;3786.0;52.413.045;169.022.122;539100.59;3.0;69.46;2021.0
Nowe Miasto Malta ul. Katowicka;Poznañ;2.0;5763.0;523.973.449;169.619.394;392130.0;2.0;43.57;2022.0
Nowe Miasto Malta ul. Katowicka;Poznañ;1.0;5701.0;523.973.449;169.619.394;381237.5;2.0;43.57;2022.0
Pr¹dnik Bia³y Azory;Kraków;3.0;21410.0;50.089.965;1.990.583.066.597.110;515000.0;2.0;54.83;2000.0
Pr¹dnik Bia³y Stefana Banacha;Kraków;2.0;19158.0;501.015.333;199.640.995;563699.0;3.0;65.16;2021.0
Ochota Geodetów;Warszawa;4.0;10147.0;522.049.428;209.693.542;320000.0;1.0;25.0;1979.0
Stare Miasto Winogrady Wilczak 20;Poznañ;1.0;6056.0;52.430.023.250.000.000;1.695.269.067.658.410;383265.0;2.0;50.1;2020.0
Wola ul. Krochmalna;Warszawa;3.0;6730.0;522.365.151;209.889.532;699000.0;2.0;36.18;2019.0
Je¿yce Wola ul. Janusza Meissnera;Poznañ;5.0;2996.0;524.181.388;168.637.337;338327.1;2.0;38.49;2022.0
Pr¹dnik Czerwony;Kraków;10.0;28945.0;50.085.941.899.999.900;1.996.660.060.819.070;370000.0;2.0;44.55;1990.0
Zwierzyniec Salwator gen. Tadeusza Koœciuszki;Kraków;0.0;27685.0;500.469.432;19.997.153.435.836.600;1114500.0;2.0;74.3;2021.0
Zwierzyniec Ksiêcia Józefa;Kraków;1.0;28416.0;50.047.136;198.896.389;980000.0;4.0;180.0;1996.0
Grzegórzki ul. Grzegórzecka;Kraków;5.0;28729.0;500.587.885;199.500.605;935000.0;3.0;74.8;2020.0
Mistrzejowice os. Piastów;Kraków;5.0;25078.0;50.101.206.899.999.900;20.017.364.300.393.400;380000.0;2.0;36.0;2020.0
Wola ul. Towarowa;Warszawa;7.0;9238.0;522.265.025;209.861.507;1600000.0;4.0;116.7;2013.0
Œródmieœcie ul. Piwna;Warszawa;2.0;7416.0;522.488.754;210.119.391;1049999.0;2.0;60.55;1953.0
Grzegórzki ul. Fabryczna;Kraków;7.0;20801.0;50.058.444;199.702.351;509723.0;1.0;35.77;2021.0
Mistrzejowice Piastów;Kraków;10.0;26247.0;50.101.206.899.999.900;20.017.364.300.393.400;369000.0;3.0;45.23;1970.0
Ursynów;Warszawa;2.0;14926.0;52.141.039;210.323.214;809900.0;4.0;73.7;1981.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;3.0;25570.0;500.469.432;19.997.153.435.836.600;561650.0;3.0;59.75;2022.0
Bie¿anów-Prokocim ul. Mariana Domaga³y;Kraków;2.0;28611.0;500.219.561;200.509.824;278200.0;2.0;42.8;2021.0
Wilda Rynek Wildecki 3;Poznañ;4.0;3625.0;523.922.747;169.202.059;436194.0;2.0;44.06;2020.0
Stare Miasto Kazimierz ul. Micha³a Siedleckiego;Kraków;2.0;29241.0;500.548.376;199.502.562;305000.0;1.0;27.04;1960.0
Wola;Warszawa;2.0;18201.0;522.362.379;209.547.815;640000.0;3.0;59.5;1950.0
Stare Miasto Centrum ul. Mieczys³awa Niedzia³kowskiego;Poznañ;1.0;2277.0;523.993.455;169.246.072;707200.0;3.0;83.2;2020.0
Podgórze Duchackie Walerego S³awka;Kraków;5.0;24150.0;500.242.313;19.959.569;539000.0;3.0;59.1;2021.0
Podgórze Wielicka;Kraków;6.0;24367.0;500.336.609;199.712.973;358110.0;1.0;34.5;2021.0
Mistrzejowice Piasta Ko³odzieja;Kraków;2.0;18709.0;500.986.433;200.132.206;299000.0;1.0;31.48;2020.0
Stare Miasto Naramowice ul. Czarnucha;Poznañ;1.0;1653.0;524.499.763;169.527.562;426169.8;3.0;62.58;2022.0
Je¿yce;Poznañ;1.0;3020.0;52.413.045;169.022.122;549000.0;3.0;66.11;2010.0
W³ochy Hynka;Warszawa;0.0;8210.0;521.888.053;209.657.622;730000.0;4.0;85.0;1980.0
W³ochy Budki Szczêœliwickie;Warszawa;2.0;14969.0;522.319.581;210.067.249;581000.0;3.0;61.15;2021.0
Bia³o³êka ul. Leona Berensona;Warszawa;1.0;9113.0;523.246.245;210.547.602;377500.0;3.0;57.14;2020.0
Wilda Rynek Wildecki 3;Poznañ;1.0;3626.0;523.922.747;169.202.059;418950.0;2.0;44.1;2020.0
Mokotów JadŸwingów;Warszawa;8.0;7114.0;522.319.581;210.067.249;392000.0;2.0;28.0;1979.0
Stare Miasto Centrum;Poznañ;1.0;796.0;523.601.021;16.849.834.118.146.600;770000.0;3.0;82.6;2010.0
Œródmieœcie ul. Marcina Kasprzaka;Warszawa;10.0;6781.0;522.292.097;209.783.003;999000.0;3.0;64.0;2021.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;5.0;24774.0;500.242.313;19.959.569;549000.0;3.0;57.1;2021.0
Nowe Miasto Œródka ul. ks. Zdzis³awa Bernata;Poznañ;0.0;6000.0;524.172.597;169.573.582;478867.99;4.0;70.17;2021.0
Mistrzejowice;Kraków;0.0;25784.0;5.009.742.625;2.000.960.263.225.890;382958.0;2.0;52.46;2020.0
Bia³o³êka;Warszawa;3.0;17292.0;523.196.649;210.211.773;540000.0;2.0;42.0;2019.0
Bie¿anów-Prokocim;Kraków;2.0;21981.0;5.001.706.235;20.022.991.856.015.300;399245.0;3.0;51.85;2020.0
Stare Miasto Kazimierz Wrzesiñska;Kraków;0.0;29597.0;500.567.782;199.471.322;390000.0;3.0;43.0;1910.0
Praga-Po³udnie £ukowska;Warszawa;5.0;10228.0;522.368.782;211.124.042;550000.0;2.0;48.0;1978.0
Wola ul. Marcina Kasprzaka;Warszawa;6.0;18145.0;52.227.298.450.000.000;20.953.014.207.365.500;259000.0;1.0;20.0;2021.0
Nowe Miasto Malta ul. Katowicka;Poznañ;4.0;5844.0;523.973.449;169.619.394;358622.5;2.0;38.77;2022.0
Bemowo Antoniego Kocjana;Warszawa;0.0;16629.0;52.249.466.850.000.000;2.089.257.271.133.730;590000.0;3.0;53.0;2010.0
Wola Sienna;Warszawa;3.0;9055.0;522.304.611;209.944.572;569000.0;2.0;46.0;1967.0
Praga-Pó³noc Jakuba Jasiñskiego;Warszawa;0.0;17258.0;522.655.125;2.101.603.120.888.200;498000.0;2.0;40.0;1920.0
Bia³o³êka Nowodwory;Warszawa;3.0;12340.0;5.235.123;209.444.889;505000.0;3.0;84.0;2006.0
ma³opolskie;Kraków;0.0;21029.0;500.619.474;199.368.564;1290000.0;3.0;59.0;2015.0
Podgórze £u¿ycka;Kraków;10.0;23960.0;500.128.756;199.723.572;440000.0;3.0;57.0;1980.0
Wawer;Warszawa;1.0;16665.0;522.203.581;211.370.825;382166.0;2.0;42.94;2022.0
Dêbniki Kliny-Zacisze ul. Babinicza;Kraków;1.0;21583.0;500.011.381;19.899.539;530000.0;2.0;50.0;2009.0
Bia³o³êka;Warszawa;0.0;16290.0;523.196.649;210.211.773;515000.0;3.0;55.0;2016.0
Podgórze Zab³ocie p³k. Ryszarda Kukliñskiego;Kraków;1.0;23728.0;5.004.450.785;199.731.901;378208.0;2.0;35.68;2021.0
Praga-Po³udnie Sylwestra Bartosika;Warszawa;0.0;6522.0;522.283.848;210.816.231;679000.0;3.0;66.0;1980.0
W³ochy ul. Komitetu Obrony Robotników;Warszawa;2.0;6481.0;5.218.499.665;20.956.908.088.408.400;485000.0;2.0;50.64;1951.0
Grzegórzki ul. Grzegórzecka;Kraków;5.0;28725.0;500.587.885;199.500.605;387380.0;1.0;27.67;2020.0
Wola Banderii 4;Warszawa;0.0;8184.0;522.454.493;209.633.646;675000.0;2.0;52.0;2008.0
Praga-Po³udnie Goc³aw;Warszawa;0.0;9572.0;522.286.331;211.065.722;612000.0;3.0;63.81;2022.0
Wola ul. Ksiêcia Janusza;Warszawa;7.0;9036.0;522.393.568;209.423.473;489000.0;3.0;51.5;1971.0
Œródmieœcie Zenona Klemensiewicza;Kraków;4.0;24662.0;500.814.925;199.500.226;311662.0;1.0;22.5;2021.0
Nowe Miasto Rataje;Poznañ;5.0;1382.0;523.901.295;169.535.909;320928.0;2.0;38.48;2022.0
Nowa Huta Czy¿yny;Kraków;4.0;19121.0;500.816.349;20.016.490.706.002.100;340000.0;2.0;41.0;1965.0
Wola;Warszawa;1.0;17198.0;522.362.379;209.547.815;900000.0;1.0;43.79;2019.0
Mokotów Bia³ej Koniczyny;Warszawa;1.0;9362.0;521.842.458;21.042.709;2878722.0;4.0;187.0;2021.0
Podgórze P³aszów Przewóz;Kraków;1.0;25679.0;500.435.196;200.712.999;599000.0;3.0;64.0;2007.0
Œródmieœcie Z³ota;Warszawa;10.0;12077.0;52.230.955.449.999.900;2.100.117.599.138.300;3580000.0;3.0;89.5;2017.0
Bie¿anów-Prokocim Dzia³kowa;Kraków;2.0;28138.0;500.217.917;20.015.634;390975.0;3.0;52.13;2020.0
Bia³o³êka Wyspiarska;Warszawa;5.0;17209.0;523.179.666;209.962.469;665000.0;4.0;81.0;2020.0
Bia³o³êka ¯erañ;Warszawa;5.0;14966.0;52.314.243;209.988.422;548000.0;4.0;78.1;2020.0
Nowe Miasto Rataje;Poznañ;6.0;1632.0;523.901.295;169.535.909;376975.0;3.0;44.35;2021.0
Stare Miasto Pi¹tkowo os. Boles³awa Chrobrego;Poznañ;4.0;3758.0;524.537.561;16.913.691;401000.0;3.0;63.1;1985.0
Mokotów S³u¿ewiec;Warszawa;4.0;14206.0;5.217.091.075;21.015.612.588.801.800;539000.0;3.0;48.0;1970.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;5.0;24903.0;500.492.242;199.703.793;709000.0;3.0;70.0;2021.0
Bie¿anów-Prokocim ul. Ma³a Góra;Kraków;1.0;23493.0;500.068.653;200.196.406;433018.0;3.0;52.34;2021.0
Ochota Opaczewska;Warszawa;3.0;9974.0;5.221.081.745;20.973.777.053.052.600;1490000.0;5.0;139.4;2001.0
Zwierzyniec Salwator;Kraków;2.0;24167.0;500.550.023;19.908.853;720000.0;2.0;64.0;1940.0
Œródmieœcie Powiœle Œniegockiej;Warszawa;1.0;11173.0;522.319.581;210.067.249;1250000.0;3.0;65.0;1930.0
Ursus Posag 7 Panien;Warszawa;2.0;7523.0;5.220.391.495;20.878.297.686.644.200;401000.0;2.0;44.35;2022.0
Nowa Huta Czy¿yny bp. Piotra Tomickiego;Kraków;2.0;25445.0;500.680.796;200.265.303;320000.0;1.0;30.0;2019.0
Podgórze Duchackie Wola Duchacka Czarnogórska;Kraków;1.0;28745.0;500.197.183;199.709.187;580000.0;2.0;57.36;2011.0
Je¿yce Wola ul. Janusza Meissnera;Poznañ;6.0;4587.0;524.181.388;168.637.337;740056.8;3.0;82.32;2022.0
Targówek ks. Piotra Skargi;Warszawa;1.0;9432.0;522.691.082;210.489.776;544000.0;2.0;52.5;1997.0
Wola;Warszawa;4.0;17996.0;522.362.379;209.547.815;660000.0;2.0;55.0;2014.0
Bemowo;Warszawa;4.0;17236.0;522.389.738;209.132.881;811000.0;4.0;83.09;2022.0
¯oliborz Stary ¯oliborz;Warszawa;6.0;10253.0;522.689.371;209.867.751;2800000.0;3.0;150.0;2004.0
Stare Miasto al. 29 Listopada;Kraków;2.0;26166.0;499.730.627;198.323.374;540096.0;3.0;56.26;2020.0
Bia³o³êka Nowodwory Winoroœli;Warszawa;8.0;14064.0;522.319.581;210.067.249;393000.0;2.0;37.5;2015.0
Wola Mirów;Warszawa;2.0;10797.0;522.393.149;209.858.382;1050000.0;2.0;53.7;2020.0
Je¿yce Winiary;Poznañ;0.0;4237.0;5.242.260.185;16.917.530.008.421.300;529875.0;4.0;67.5;2021.0
Pr¹dnik Bia³y Azory ul. Gdyñska;Kraków;3.0;18562.0;500.896.808;199.128.583;199000.0;1.0;16.5;2007.0
Nowa Huta os. Górali;Kraków;0.0;29303.0;500.808.003;200.379.026;429000.0;2.0;48.32;1955.0
Ochota;Warszawa;2.0;16850.0;52.212.225;209.726.299;430000.0;1.0;34.0;2004.0
Nowe Miasto Malta ul. Katowicka;Poznañ;3.0;5819.0;523.973.449;169.619.394;358622.5;2.0;38.77;2022.0
Bie¿anów-Prokocim ul. Ma³a Góra;Kraków;1.0;23812.0;500.068.653;200.196.406;443490.0;3.0;53.7;2021.0
Je¿yce Strzeszyn ul. Teodora Parnickiego;Poznañ;1.0;1426.0;524.520.288;168.611.314;600000.0;4.0;97.0;2020.0
Bie¿anów-Prokocim Z³ocieñ;Kraków;0.0;21503.0;500.225.216;200.481.276;304458.0;2.0;39.54;2021.0
Ursynów Sarabandy;Warszawa;1.0;16314.0;521.194.603;210.065.984;530000.0;3.0;77.75;2020.0
Mokotów ul. Jana III Sobieskiego 72;Warszawa;3.0;6566.0;5.218.549.315;2.105.424.369.282.730;610000.0;5.0;55.6;1971.0
Je¿yce Winiary ul. Pi¹tkowska;Poznañ;1.0;2604.0;524.006.632;1.691.973.259.178.080;480960.0;3.0;57.6;2021.0
Wola Ko³o;Warszawa;3.0;8178.0;522.362.379;209.547.815;659000.0;2.0;43.0;2017.0
Mistrzejowice Piasta Ko³odzieja;Kraków;3.0;18794.0;500.986.433;200.132.206;348730.0;2.0;40.55;2022.0
Grunwald ul. Bu³garska 59;Poznañ;0.0;610.0;523.958.369;168.627.283;338000.0;2.0;47.0;2020.0
Bronowice Stañczyka;Kraków;5.0;22991.0;500.788.285;198.942.504;489000.0;2.0;45.76;2021.0
Œródmieœcie ul. Piêkna;Warszawa;1.0;9054.0;5.222.336.465;21.013.644.149.999.900;1530000.0;2.0;73.0;2010.0
Praga-Po³udnie Goc³aw;Warszawa;3.0;8584.0;522.286.331;211.065.722;489424.0;2.0;45.58;2022.0
Ursynów Stok³osy S³u¿by Polsce;Warszawa;10.0;15980.0;522.319.581;210.067.249;325800.0;1.0;31.0;1979.0
Mistrzejowice os. Tysi¹clecia;Kraków;3.0;20346.0;5.009.497.745;19.996.209.027.640.800;468000.0;3.0;60.0;1970.0
Wola;Warszawa;2.0;12989.0;522.362.379;209.547.815;465000.0;1.0;41.0;1975.0
Bronowice ul. Stelmachów;Kraków;1.0;29568.0;501.004.008;198.877.694;351105.0;2.0;39.45;2021.0
Pr¹dnik Bia³y ¯abiniec ¯abiniec;Kraków;5.0;21938.0;500.844.088;199.449.087;632000.0;3.0;58.7;2015.0
Grzegórzki ul. p³k. Francesco Nullo;Kraków;2.0;26545.0;500.469.432;19.997.153.435.836.600;463232.0;1.0;36.19;2022.0
Stare Miasto ul. Strzelecka;Poznañ;0.0;2358.0;523.994.026;169.352.869;333000.0;1.0;28.0;2017.0
Stare Miasto pl. Juliusza Kossaka;Kraków;3.0;22343.0;50.056.192;199.284.059;769825.0;2.0;43.99;2019.0
Bielany;Warszawa;0.0;13833.0;522.776.126;209.472.054;469000.0;2.0;48.0;2009.0
Podgórze Duchackie Wola Duchacka;Kraków;0.0;19653.0;500.146.222;19.953.758;630000.0;3.0;61.14;2020.0
Nowe Miasto Rataje ul. Lwa;Poznañ;3.0;4110.0;523.940.659;169.846.413;698000.0;3.0;100.0;2003.0
Mistrzejowice;Kraków;4.0;19028.0;5.009.742.625;2.000.960.263.225.890;370000.0;3.0;53.0;1976.0
Stare Miasto Pi¹tkowo;Poznañ;0.0;868.0;524.006.632;1.691.973.259.178.080;549000.0;4.0;83.0;1990.0
Grzegórzki Stanis³awa Lema;Kraków;2.0;24055.0;5.006.772.015;1.999.154.900.943.170;554895.0;3.0;56.05;2021.0
Bia³o³êka ul. Marywilska 62;Warszawa;5.0;14240.0;523.142.761;209.989.336;584000.0;4.0;75.0;2021.0
Bie¿anów-Prokocim Wielicka 179;Kraków;2.0;29733.0;500.102.971;2.000.857;453928.0;2.0;49.34;2021.0
Praga-Pó³noc;Warszawa;6.0;13724.0;522.648.843;210.273.442;543400.0;2.0;49.4;2007.0
Bia³o³êka ul. Leona Berensona;Warszawa;1.0;8573.0;523.246.245;210.547.602;297540.0;2.0;37.23;2020.0
Stare Miasto Kazimierz Przemyska;Kraków;1.0;27985.0;50.051.719;199.506.577;640000.0;2.0;58.5;1930.0
Mokotów Stanis³awa ¯aryna;Warszawa;1.0;16233.0;522.043.488;209.965.175;1500000.0;3.0;101.0;2008.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;1.0;24727.0;500.242.313;19.959.569;519000.0;3.0;59.09;2021.0
Pr¹dnik Czerwony Lublañska- okolice;Kraków;5.0;29768.0;500.469.432;19.997.153.435.836.600;579390.0;3.0;65.1;2020.0
Bielany Marymont ul. Klaudyny;Warszawa;10.0;14806.0;522.829.871;20.973.798.151.710.000;649000.0;3.0;58.03;1977.0
Mokotów Cichy Potok;Warszawa;2.0;16734.0;521.789.967;210.334.932;705000.0;2.0;48.2;2021.0
Bemowo;Warszawa;10.0;6711.0;522.389.738;209.132.881;590000.0;2.0;48.0;2008.0
Mokotów Bluszczañska;Warszawa;3.0;17306.0;522.090.378;210.634.473;599500.0;3.0;50.77;2021.0
Rembertów ul. Admiralska;Warszawa;0.0;15054.0;522.619.629;211.784.162;355000.0;2.0;46.2;1952.0
Nowe Miasto Malta ul. Katowicka;Poznañ;5.0;4622.0;523.973.449;169.619.394;358622.5;2.0;38.77;2022.0
Stare Miasto Garbary;Poznañ;1.0;2738.0;524.035.144;169.330.211;532086.9;3.0;60.15;2020.0
Ursynów ul. Roalda Amundsena;Warszawa;2.0;6414.0;521.491.514;210.364.042;739000.0;4.0;70.0;1979.0
Stare Miasto;Poznañ;2.0;3614.0;524.087.213;169.336.538;430000.0;2.0;67.0;1920.0
Praga-Po³udnie Goc³aw;Warszawa;2.0;8553.0;522.286.331;211.065.722;479440.0;2.0;45.58;2022.0
Grzegórzki ul. Fabryczna;Kraków;3.0;28848.0;50.058.444;199.702.351;984356.0;3.0;83.42;2021.0
Bie¿anów-Prokocim Pod³êska;Kraków;3.0;19612.0;500.087.167;200.131.964;618000.0;4.0;87.24;2001.0
Podgórze Zab³ocie Stanis³awa Klimeckiego;Kraków;3.0;21308.0;500.492.242;199.703.793;549000.0;3.0;54.36;2021.0
Bronowice ul. Bronowicka;Kraków;4.0;20432.0;500.778.251;19.900.680.986.965.700;649344.0;2.0;50.73;2022.0
Pr¹dnik Bia³y Tonie Króla W³adys³awa £okietka;Kraków;1.0;25823.0;50.085.377;199.235.123;536000.0;4.0;67.5;2021.0
Nowa Huta os. Szklane Domy;Kraków;2.0;20756.0;500.756.896;200.434.719;599000.0;3.0;58.05;2016.0
Stare Miasto os. Zwyciêstwa;Poznañ;9.0;1445.0;524.395.898;169.256.287;255000.0;1.0;32.0;1984.0
Podgórze Duchackie Wola Duchacka;Kraków;4.0;27085.0;500.146.222;19.953.758;426700.89;2.0;42.21;2021.0
ma³opolskie;Kraków;0.0;21357.0;500.619.474;199.368.564;370000.0;2.0;40.0;2004.0
Podgórze Duchackie Puszkarska;Kraków;2.0;23683.0;500.238.506;199.601.831;614688.0;4.0;80.88;2021.0
Bielany gen. Klemensa Stanis³awa Rudnickiego;Warszawa;2.0;6451.0;522.649.706;209.444.905;668000.0;4.0;65.3;1972.0
Mistrzejowice os. Bohaterów Wrzeœnia;Kraków;2.0;22964.0;500.987.686;200.125.241;630000.0;3.0;60.0;1980.0
Praga-Pó³noc ul. Lêborska 8/10;Warszawa;6.0;9752.0;522.660.863;210.385.323;544000.0;2.0;49.4;2007.0
¯oliborz Rudzka;Warszawa;5.0;14274.0;522.789.445;209.705.271;529400.0;2.0;42.4;2021.0
Wilanów ul. Adama Branickiego;Warszawa;2.0;11217.0;52.154.572;210.706.211;1350000.0;4.0;101.25;2010.0
Ursynów Imielin Stefana Szolc-Rogoziñskiego;Warszawa;3.0;14402.0;521.512.305;210.523.749;529000.0;4.0;47.04;1980.0
Œródmieœcie ul. Miodowa;Warszawa;3.0;14349.0;522.464.365;210.128.727;1135000.0;5.0;105.0;1948.0
Grzegórzki D¹bie;Kraków;3.0;21741.0;500.587.985;199.758.208;495000.0;3.0;50.0;1965.0
Wawer;Warszawa;1.0;16677.0;522.203.581;211.370.825;469892.0;3.0;59.48;2022.0
£agiewniki-Borek Fa³êcki Borek Fa³êcki;Kraków;5.0;22391.0;500.232.502;199.346.479;501300.0;2.0;48.67;2014.0
Mokotów Pola Mokotowskie ul. Jana Karola Chodkiewicza;Warszawa;1.0;7073.0;522.030.789;209.960.438;1850000.0;3.0;102.11;2013.0
Podgórze Wielicka;Kraków;1.0;19575.0;500.336.609;199.712.973;325000.0;1.0;32.0;2020.0
Mokotów ul. Domaniewska 34B;Warszawa;7.0;9281.0;521.839.266;21.008.725;812200.0;3.0;61.46;2022.0
Bie¿anów-Prokocim ul. Mariana Domaga³y;Kraków;1.0;28613.0;500.219.561;200.509.824;286760.0;2.0;42.8;2021.0
Pr¹dnik Czerwony Reduta;Kraków;4.0;25879.0;501.609.054;19.743.089.127.291.600;425000.0;2.0;32.0;2020.0
Je¿yce ul. œw. Wawrzyñca 11;Poznañ;6.0;5037.0;524.201.252;168.956.979;1103226.6;4.0;95.27;2022.0
Nowe Miasto Staro³êka;Poznañ;0.0;38.0;523.664.351;169.440.977;219000.0;3.0;42.41;2021.0
Dêbniki Ruczaj;Kraków;1.0;26469.0;500.230.156;199.083.637;619990.0;3.0;69.0;2012.0
Podgórze P³aszów Gliniana;Kraków;3.0;19109.0;500.356.655;199.950.203;749000.0;3.0;78.0;2008.0
Œródmieœcie Powiœle;Warszawa;4.0;18066.0;522.427.517;210.240.188;1445000.0;5.0;101.47;1954.0
Zwierzyniec Salwator;Kraków;1.0;28146.0;500.550.023;19.908.853;1290000.0;3.0;91.0;1899.0
Krowodrza Henryka Sienkiewicza;Kraków;5.0;22058.0;500.702.065;19.925.674;990000.0;3.0;93.61;1920.0
Krowodrza Krowodrza Górka Krowoderskich Zuchów;Kraków;8.0;22617.0;500.697.771;200.458.213;490000.0;3.0;48.0;1974.0
Œródmieœcie Œródmieœcie Po³udniowe Miko³aja Kopernika;Warszawa;5.0;15548.0;522.381.567;210.179.686;2050000.0;3.0;91.32;1938.0
Bronowice Stañczyka;Kraków;6.0;27363.0;500.788.285;198.942.504;422400.0;2.0;38.4;2021.0
Wola Kolejowa;Warszawa;4.0;8632.0;522.258.861;209.813.488;719000.0;2.0;41.18;2018.0
Bia³o³êka Nowodwory;Warszawa;2.0;6949.0;5.235.123;209.444.889;659000.0;4.0;75.3;2017.0
Bielany ul. Sokratesa;Warszawa;0.0;13928.0;52.283.105;209.264.802;850000.0;3.0;73.4;2010.0
Nowe Miasto Malta abp. Walentego Dymka;Poznañ;1.0;5502.0;523.938.613;169.910.647;306378.0;2.0;31.93;2020.0
Podgórze Duchackie Puszkarska;Kraków;2.0;23619.0;500.238.506;199.601.831;430000.0;2.0;46.27;2021.0
Mokotów K³obucka;Warszawa;2.0;12195.0;521.599.734;20.990.916.185.264.200;1099000.0;4.0;86.0;2012.0
Nowe Miasto Polanka 2;Poznañ;3.0;4677.0;5.239.975.875;16.954.659.974.486.100;741720.0;3.0;61.81;2020.0
Podgórze Duchackie Tarnobrzeska;Kraków;2.0;23586.0;500.187.081;199.525.814;465000.0;3.0;62.0;1984.0
Bie¿anów-Prokocim Wielicka 179;Kraków;1.0;27913.0;500.102.971;2.000.857;354981.0;2.0;38.17;2021.0
Zwierzyniec Henryka Sienkiewicza;Kraków;5.0;24091.0;501.185.039;197.977.962;990000.0;3.0;93.61;1940.0
Wola Ko³o;Warszawa;1.0;10748.0;522.362.379;209.547.815;540000.0;2.0;43.18;1950.0
Grzegórzki;Kraków;0.0;27442.0;5.006.497.215;19.968.825.516.425.300;799000.0;2.0;50.7;2013.0
Dêbniki Kliny-Zacisze Borkowska;Kraków;2.0;23137.0;500.033.424;199.040.614;520000.0;2.0;56.0;2005.0
Œródmieœcie;Warszawa;6.0;8867.0;522.328.098;21.019.067;3000000.0;6.0;191.0;2012.0
Bia³o³êka K¹ty Grodziskie;Warszawa;1.0;8593.0;523.246.245;210.547.602;412000.0;3.0;57.0;2021.0
Nowa Huta Czy¿yny Aleja Jana Paw³a II;Kraków;0.0;29196.0;543.540.491;164.464.192;568000.0;2.0;50.22;2009.0
Bia³o³êka Tarchomin ul. Atutowa;Warszawa;2.0;8117.0;523.162.669;209.565.368;312000.0;2.0;35.0;2021.0
Stare Miasto Oskara Kolberga;Kraków;2.0;25871.0;500.716.418;199.347.471;1104970.0;3.0;94.04;1930.0
Wola ul. Obozowa;Warszawa;0.0;10015.0;52.247.137;209.535.396;389000.0;2.0;39.0;1939.0
Wola M³ynarska;Warszawa;0.0;13516.0;5.223.570.785;20.973.324.156.943.500;599000.0;1.0;40.51;1938.0
Stare Miasto Pi¹tkowo;Poznañ;3.0;1188.0;524.006.632;1.691.973.259.178.080;379000.0;2.0;35.0;1999.0
Ochota Budki Szczêœliwickie;Warszawa;1.0;9989.0;522.319.581;210.067.249;591000.0;3.0;64.0;2021.0
Bie¿anów-Prokocim Bie¿anów Barbary;Kraków;4.0;19154.0;500.151.909;200.246.147;449000.0;3.0;62.0;1979.0
Bie¿anów-Prokocim ul. Pod³êska;Kraków;4.0;22408.0;500.087.167;200.131.964;360000.0;2.0;41.0;2001.0
Dêbniki Ruczaj Lubostroñ;Kraków;3.0;22389.0;500.164.056;198.896.205;399000.0;2.0;41.0;2006.0
